datetime,fr_pr,uc_pr,hm_pr,fruchm_avg_pr
30/09/2013,4.1,2,3,3
01/10/2013,0,0,0,0
02/10/2013,0,0,0,0
03/10/2013,3.1,2.5,0,1.9
04/10/2013,0,0,0,0
05/10/2013,0,0,0,0
06/10/2013,0,0,0,0
07/10/2013,0,0,0,0
08/10/2013,9.6,9.1,6.7,8.5
09/10/2013,0,1.3,1.2,0.8
10/10/2013,6.9,1.8,1.5,3.4
11/10/2013,0,0,0,0
12/10/2013,0,0,0,0
13/10/2013,0,0,0,0
14/10/2013,0,0,0,0
15/10/2013,0,0,0,0
16/10/2013,11,7,3.7,7.2
17/10/2013,0,0,0,0
18/10/2013,0,0,0,0
19/10/2013,0,0,0,0
20/10/2013,0,0,0,0
21/10/2013,0,0,0,0
22/10/2013,0,0,0,0
23/10/2013,0,0,0,0
24/10/2013,0,0,0,0
25/10/2013,0,0,0,0
26/10/2013,0,0,0,0
27/10/2013,22.2,17.8,13.6,17.9
28/10/2013,0.6,1.1,0.8,0.8
29/10/2013,0,0,0,0
30/10/2013,0,0.2,0.1,0.1
31/10/2013,0,0,0,0
01/11/2013,0,0,0,0
02/11/2013,17.4,19.4,11.2,16
03/11/2013,9.5,8.1,5.7,7.8
04/11/2013,4.7,1.1,0.2,2
05/11/2013,2.5,0,0,0.8
06/11/2013,0,0,0,0
07/11/2013,0,0.1,0,0
08/11/2013,1.7,2.1,1,1.6
09/11/2013,0,0,0,0
10/11/2013,0,0.8,0.4,0.4
11/11/2013,0,0,0,0
12/11/2013,0,0,0,0
13/11/2013,0,0,0,0
14/11/2013,0,0.6,0,0.2
15/11/2013,0,0.3,0,0.1
16/11/2013,7.8,4.5,3.7,5.3
17/11/2013,5,1,0.6,2.2
18/11/2013,9.2,2.1,0.9,4.1
19/11/2013,4.6,22.6,19,15.4
20/11/2013,0,0.8,0.1,0.3
21/11/2013,0,0,0,0
22/11/2013,0,0,0,0
23/11/2013,0,0,0,0
24/11/2013,0,0,0,0
25/11/2013,0,0,0,0
26/11/2013,0,0,0,0
27/11/2013,0,0,0,0
28/11/2013,0,0,0,0
29/11/2013,0,0,0.1,0
30/11/2013,0,0,0,0
01/12/2013,0,0,0,0
02/12/2013,12.9,11.2,15.7,13.3
03/12/2013,3.4,4,3.8,3.7
04/12/2013,0.2,0.7,0.3,0.4
05/12/2013,0.1,0.1,0.1,0.1
06/12/2013,0.2,0.3,0.1,0.2
07/12/2013,0,0,0,0
08/12/2013,0.3,0.9,0.3,0.5
09/12/2013,0,0,0,0
10/12/2013,0.4,0.5,0.2,0.4
11/12/2013,0,0.2,0,0.1
12/12/2013,0,0,0,0
13/12/2013,0,0,0,0
14/12/2013,0,0,0,0
15/12/2013,1.8,1.5,0.1,1.1
16/12/2013,2.5,0.9,0.3,1.2
17/12/2013,1.2,0.3,0,0.5
18/12/2013,24.2,19.1,15.3,19.5
19/12/2013,0,0.1,0,0
20/12/2013,0,0,0,0
21/12/2013,0,0.2,0,0.1
22/12/2013,0,0.1,0,0
23/12/2013,0,0.4,0,0.1
24/12/2013,0,0,0,0
25/12/2013,0,0,0,0
26/12/2013,0,0,0,0
27/12/2013,0,0.4,0.5,0.3
28/12/2013,0,1.2,1.2,0.8
29/12/2013,0,0,0,0
30/12/2013,0,0,0,0
31/12/2013,0,0,0,0
01/01/2014,0,0.1,0,0
02/01/2014,4.4,1.1,0.8,2.1
03/01/2014,15.3,8.6,5,9.6
04/01/2014,2.7,4.3,5,4
05/01/2014,0,0,0,0
06/01/2014,0,0,0,0
07/01/2014,0,0,0,0
08/01/2014,0,0,0,0
09/01/2014,0,0.3,0,0.1
10/01/2014,0,0.3,0,0.1
11/01/2014,16.8,12,7.8,12.2
12/01/2014,9.2,3.5,3.4,5.4
13/01/2014,3.8,5.5,4,4.4
14/01/2014,0,0,0,0
15/01/2014,0,0,0,0
16/01/2014,0,0,0,0
17/01/2014,0,0,0,0
18/01/2014,0,0,0,0
19/01/2014,0,0.1,0,0
20/01/2014,0,0,0,0
21/01/2014,0,0,0,0
22/01/2014,0,1.6,0.9,0.8
23/01/2014,0,0.2,0.1,0.1
24/01/2014,0,0.1,0,0
25/01/2014,0,0.1,0,0
26/01/2014,0,0.9,1.8,0.9
27/01/2014,0,0.1,0,0
28/01/2014,0,0,1.7,0.6
29/01/2014,0,1.6,1.5,1
30/01/2014,0.5,1.8,0,0.8
31/01/2014,0.5,0.2,0,0.2
01/02/2014,0,0,0,0
02/02/2014,1,0.3,0,0.4
03/02/2014,2.9,1.3,0.9,1.7
04/02/2014,0.6,0.4,0.3,0.4
05/02/2014,0,0,0,0
06/02/2014,0,0.1,0,0
07/02/2014,0,0.1,0,0
08/02/2014,0.5,0.7,0.1,0.4
09/02/2014,0,0,0,0
10/02/2014,0.1,0,0,0
11/02/2014,2.2,0.3,0,0.8
12/02/2014,6.1,0.9,0.7,2.6
13/02/2014,4.5,1.1,0.2,1.9
14/02/2014,0.9,0,0,0.3
15/02/2014,0,0,0,0
16/02/2014,12.6,5.5,3.5,7.2
17/02/2014,4.1,0.8,0.1,1.7
18/02/2014,3.4,1,0.1,1.5
19/02/2014,2.2,0.7,1.1,1.3
20/02/2014,0,0,0,0
21/02/2014,7.4,4.1,2,4.5
22/02/2014,4.8,2.5,1.9,3.1
23/02/2014,0.3,0.7,0.3,0.4
24/02/2014,0,0,0,0
25/02/2014,0,0,0,0
26/02/2014,0,0,0,0
27/02/2014,0,0.1,0,0
28/02/2014,0.9,1,0.7,0.9
01/03/2014,0,0.2,0.2,0.1
02/03/2014,0.5,0.1,0.3,0.3
03/03/2014,0.7,0,0.3,0.3
04/03/2014,7.2,2.7,2.2,4
05/03/2014,9.2,3.9,3.2,5.4
06/03/2014,6.9,4.2,2.5,4.5
07/03/2014,2.9,0,0,1
08/03/2014,16.3,0.2,0.1,5.5
09/03/2014,9.7,3.6,0.9,4.7
10/03/2014,0,0,0,0
11/03/2014,0,0,0,0
12/03/2014,0,0,0,0
13/03/2014,0.6,0.2,0,0.3
14/03/2014,0.3,0.2,0.1,0.2
15/03/2014,0.3,0.1,0,0.1
16/03/2014,14.9,7.2,6.4,9.5
17/03/2014,4.5,6,3,4.5
18/03/2014,0,0.1,0,0
19/03/2014,0,0,0,0
20/03/2014,9.9,10.4,6.1,8.8
21/03/2014,3,1.4,0.6,1.7
22/03/2014,0.3,1.1,0.2,0.5
23/03/2014,3.8,1.2,0,1.7
24/03/2014,1.2,0.6,1.3,1
25/03/2014,0.4,0.6,0.5,0.5
26/03/2014,9.3,8.2,7.5,8.3
27/03/2014,2.7,1.3,0.5,1.5
28/03/2014,0,0,0.1,0
29/03/2014,4.6,2.3,0.7,2.5
30/03/2014,7.1,6.5,5.1,6.2
31/03/2014,1.8,1.8,0.6,1.4
01/04/2014,1.1,1.3,0.4,0.9
02/04/2014,1.1,1.1,0.2,0.8
03/04/2014,0,0.3,0,0.1
04/04/2014,1.3,0.3,0,0.5
05/04/2014,0,0,0,0
06/04/2014,0,0,0,0
07/04/2014,0,0,0,0
08/04/2014,2,0.8,0.7,1.2
09/04/2014,9.2,7.1,6.1,7.5
10/04/2014,0,0,0,0
11/04/2014,2.1,1.5,0.9,1.5
12/04/2014,8.3,5.5,4.4,6.1
13/04/2014,0,0,0,0
14/04/2014,0,0,0,0
15/04/2014,15.4,15.4,10.4,13.7
16/04/2014,10.9,12.7,9.1,10.9
17/04/2014,1.5,0,0.1,0.5
18/04/2014,3.9,2.1,1.5,2.5
19/04/2014,0,0.1,0.1,0.1
20/04/2014,0.4,1.1,0.9,0.8
21/04/2014,0,1,0.7,0.6
22/04/2014,0,1,0.7,0.6
23/04/2014,0,0.8,0.7,0.5
24/04/2014,0,0,0,0
25/04/2014,9.4,4.8,3.4,5.9
26/04/2014,7.9,0.5,0.4,2.9
27/04/2014,0,0,0,0
28/04/2014,0.3,0,0,0.1
29/04/2014,0,0,0,0
30/04/2014,0,0,0,0
01/05/2014,0,0,0,0
02/05/2014,38.1,26.4,19.7,28.1
03/05/2014,17.4,12.4,10.4,13.4
04/05/2014,4.5,3.2,2.7,3.5
05/05/2014,5.5,4.5,3.4,4.5
06/05/2014,5.8,4,3.5,4.4
07/05/2014,0,0,0,0
08/05/2014,0,0,0,0
09/05/2014,9.1,6,2.3,5.8
10/05/2014,11.1,6.2,1.8,6.4
11/05/2014,0,0,1.5,0.5
12/05/2014,0,0,0,0
13/05/2014,0,0,0,0
14/05/2014,0,0,0,0
15/05/2014,2.8,3.4,1.6,2.6
16/05/2014,0.4,0,0,0.1
17/05/2014,4.6,1.2,0.2,2
18/05/2014,12.3,6.4,5.6,8.1
19/05/2014,1.5,0.2,0,0.6
20/05/2014,0,0,0,0
21/05/2014,0,0,0,0
22/05/2014,0,0,0,0
23/05/2014,2.4,0.7,0,1
24/05/2014,0.2,0,0,0.1
25/05/2014,0.3,0,0,0.1
26/05/2014,3.8,4.3,3.1,3.7
27/05/2014,0,0,0,0
28/05/2014,6.7,3.4,2,4
29/05/2014,6.2,5.6,4.3,5.4
30/05/2014,0,0,0,0
31/05/2014,0.2,3.7,1.6,1.8
01/06/2014,0,0,0,0
02/06/2014,7,3.3,2.5,4.3
03/06/2014,0,0,0.1,0
04/06/2014,0,0.4,0,0.1
05/06/2014,12.5,9.5,8.2,10.1
06/06/2014,0,0,0,0
07/06/2014,0,0,0,0
08/06/2014,0,0,0,0
09/06/2014,5.7,3.5,0.4,3.2
10/06/2014,0,0,0,0
11/06/2014,0,0,0,0
12/06/2014,0,0,0,0
13/06/2014,16.2,16.4,16.3,16.3
14/06/2014,2.8,1,0.8,1.5
15/06/2014,7.4,7.9,4.5,6.6
16/06/2014,14.8,8.2,6.6,9.9
17/06/2014,13.6,16.5,23,17.7
18/06/2014,9.1,8.4,13.9,10.5
19/06/2014,3,4.2,3.3,3.5
20/06/2014,4.9,1,1,2.3
21/06/2014,0.8,0.4,0.5,0.6
22/06/2014,0,0,0,0
23/06/2014,2.7,1,2.1,1.9
24/06/2014,1.5,0.3,0.3,0.7
25/06/2014,0.9,0.5,0.5,0.6
26/06/2014,0,0,0,0
27/06/2014,0,0,0,0
28/06/2014,0.7,0.1,0.3,0.4
29/06/2014,0.2,0,0,0.1
30/06/2014,2.5,0.1,0.1,0.9
01/07/2014,0,0,0,0
02/07/2014,0,0,0,0
03/07/2014,0.3,0,0.1,0.1
04/07/2014,0,0,0,0
05/07/2014,0,0,0,0
06/07/2014,1.7,0,0.1,0.6
07/07/2014,3.2,2.4,3.2,2.9
08/07/2014,0,0,0,0
09/07/2014,0,0,0,0
10/07/2014,0,0,0,0
11/07/2014,0,0,0,0
12/07/2014,0,0,0,0
13/07/2014,0,0,0,0
14/07/2014,0,0,0,0
15/07/2014,0,0,0,0
16/07/2014,0,0,0,0
17/07/2014,1.7,1.9,0.1,1.2
18/07/2014,0,0.2,0,0.1
19/07/2014,2,0.3,0.1,0.8
20/07/2014,2.7,0.6,1.6,1.6
21/07/2014,12.4,7.1,4.3,7.9
22/07/2014,0,0,0,0
23/07/2014,4.1,3.2,1.1,2.8
24/07/2014,7.3,4.4,3.8,5.2
25/07/2014,1.9,0,0,0.6
26/07/2014,0,0,0,0
27/07/2014,0,0,0,0
28/07/2014,0,0,0,0
29/07/2014,0,0,0,0
30/07/2014,0.5,0,0,0.2
31/07/2014,1.4,1.2,1.9,1.5
01/08/2014,0,0,0,0
02/08/2014,1,2.2,12.9,5.4
03/08/2014,0,0,0,0
04/08/2014,3.7,12.8,8.1,8.2
05/08/2014,0,0,0,0
06/08/2014,0,0,0,0
07/08/2014,0,0,0,0
08/08/2014,2.3,0.6,0,1
09/08/2014,0,0,0,0
10/08/2014,0,0,0,0
11/08/2014,0,0,0,0
12/08/2014,0,0,0,0
13/08/2014,0,0,0,0
14/08/2014,1.8,1.6,0,1.1
15/08/2014,0,0,0,0
16/08/2014,1.3,1.7,0.2,1.1
17/08/2014,3.1,4.2,6.2,4.5
18/08/2014,0,0,0,0
19/08/2014,0,0,0,0
20/08/2014,13.9,8.9,7.4,10.1
21/08/2014,11.8,6.8,3,7.2
22/08/2014,3.8,2,0,1.9
23/08/2014,0,0,0,0
24/08/2014,0,0,0,0
25/08/2014,0,0,0,0
26/08/2014,0,0,0,0
27/08/2014,0,1.6,0,0.5
28/08/2014,10.4,7.2,2.1,6.6
29/08/2014,2.9,2.3,0,1.7
30/08/2014,0.2,0.2,0,0.1
31/08/2014,0.9,0.1,0,0.3
01/09/2014,0,0,0,0
02/09/2014,4.6,3.8,1.9,3.4
03/09/2014,24.3,27.6,27.3,26.4
04/09/2014,0,0,0,0
05/09/2014,0,0,0,0
06/09/2014,0,0,0,0
07/09/2014,0,0,0,0
08/09/2014,11.5,12.5,8.5,10.8
09/09/2014,5,3.5,3.7,4.1
10/09/2014,13.3,14.5,20.1,16
11/09/2014,0,0,0.6,0.2
12/09/2014,5.9,0.8,0.2,2.3
13/09/2014,0,0,0,0
14/09/2014,0,0,0,0
15/09/2014,0,0,0,0
16/09/2014,0,0,0,0
17/09/2014,0,0,0,0
18/09/2014,0,0,0,0
19/09/2014,0,0,0,0
20/09/2014,0,0,0,0
21/09/2014,0,0,0,0
22/09/2014,0,0,0,0
23/09/2014,2.5,0.8,0.5,1.3
24/09/2014,3.2,0.1,0,1.1
25/09/2014,0,0,0,0
26/09/2014,4.5,1,1.5,2.3
27/09/2014,0,0,0,0
28/09/2014,0,0,0,0
29/09/2014,0,0,0,0
30/09/2014,2.9,5.1,5.3,4.4
01/10/2014,2.1,1.5,1.3,1.6
02/10/2014,6.5,4.7,2.9,4.7
03/10/2014,0,0,0,0
04/10/2014,0,0,0,0
05/10/2014,0,0,0,0
06/10/2014,0,0,0,0
07/10/2014,0,0,0,0
08/10/2014,0,0,0,0
09/10/2014,0,0,0,0
10/10/2014,0,0,0,0
11/10/2014,0,0,0,0
12/10/2014,0,0,0,0
13/10/2014,0,0,0,0
14/10/2014,1.7,1.4,0,1
15/10/2014,12.9,14.6,12,13.2
16/10/2014,0,0,0,0
17/10/2014,0,0,0,0
18/10/2014,0,0,0,0
19/10/2014,0,0,0,0
20/10/2014,0,0,0,0
21/10/2014,0,0,0,0
22/10/2014,0,0,0,0
23/10/2014,7.8,5.2,6.2,6.4
24/10/2014,0,0.3,0,0.1
25/10/2014,0.5,1,0.1,0.5
26/10/2014,3.4,0.7,0,1.4
27/10/2014,0.3,0,0,0.1
28/10/2014,0,0,0,0
29/10/2014,0,0,0,0
30/10/2014,0,0.1,0,0
31/10/2014,0,0,0,0
01/11/2014,12.6,11.4,4.7,9.6
02/11/2014,3.2,3.1,5.3,3.9
03/11/2014,0.1,0.1,0,0.1
04/11/2014,2.7,1.2,0.5,1.5
05/11/2014,0.2,0.1,0.1,0.1
06/11/2014,11,9.9,2.7,7.9
07/11/2014,2.3,0.4,0,0.9
08/11/2014,0.3,0,0,0.1
09/11/2014,8.9,7.5,5.1,7.2
10/11/2014,7.5,3.4,3.4,4.8
11/11/2014,0.7,0.9,1.1,0.9
12/11/2014,0,0,0,0
13/11/2014,0,0.1,0,0
14/11/2014,0,0.1,0,0
15/11/2014,0,0.1,0,0
16/11/2014,0,0.1,0,0
17/11/2014,0,0.1,0,0
18/11/2014,0,0,0,0
19/11/2014,0,0.1,0,0
20/11/2014,0,0.2,0,0.1
21/11/2014,0.2,0,0.1,0.1
22/11/2014,0.6,0,0.2,0.3
23/11/2014,0,0,0,0
24/11/2014,0.6,0.1,0,0.2
25/11/2014,1,0.3,0.1,0.5
26/11/2014,4.7,4.7,1.7,3.7
27/11/2014,13.5,8.9,11.1,11.2
28/11/2014,28.9,40,37.4,35.4
29/11/2014,1.5,2.5,1.5,1.8
30/11/2014,0,0,0,0
01/12/2014,0,0,0,0
02/12/2014,0,0,0,0
03/12/2014,0,0,0,0
04/12/2014,0,0,0,0
05/12/2014,0,0,0,0
06/12/2014,0,0.7,0,0.2
07/12/2014,0,0,0,0
08/12/2014,0,0,0,0
09/12/2014,5.3,0,0,1.8
10/12/2014,0,0,0.1,0
11/12/2014,2.1,0.6,2.4,1.7
12/12/2014,1,0.1,0.2,0.4
13/12/2014,10.1,4.7,2.5,5.8
14/12/2014,0.2,0.1,0,0.1
15/12/2014,0,0.1,0,0
16/12/2014,0,0,0,0
17/12/2014,0,0.1,0,0
18/12/2014,0.1,0.4,0,0.2
19/12/2014,1.9,0.6,0,0.8
20/12/2014,0.8,0.1,0,0.3
21/12/2014,0.5,0,0,0.2
22/12/2014,0.3,0,0,0.1
23/12/2014,1.4,0.4,0.2,0.7
24/12/2014,2,1,0.3,1.1
25/12/2014,0.2,0.1,0,0.1
26/12/2014,1.8,0.7,1.2,1.2
27/12/2014,0.7,0.7,0.3,0.6
28/12/2014,5.7,2.6,2.4,3.6
29/12/2014,2.8,1.4,0.8,1.7
30/12/2014,0,0,0,0
31/12/2014,0.3,0,0,0.1
01/01/2015,0,0.1,0,0
02/01/2015,2.9,2.4,2,2.4
03/01/2015,2.5,1.9,1.5,2
04/01/2015,1,0.6,0.2,0.6
05/01/2015,2.1,0.1,0.8,1
06/01/2015,4.1,4.1,2.3,3.5
07/01/2015,0,0.1,0,0
08/01/2015,1.4,1.1,0.8,1.1
09/01/2015,0,0,0,0
10/01/2015,0.6,0.1,0,0.2
11/01/2015,1.9,0.8,0,0.9
12/01/2015,0,0,0,0
13/01/2015,0,0.1,0,0
14/01/2015,0.3,0.2,0,0.2
15/01/2015,0,0,0,0
16/01/2015,0,0,0,0
17/01/2015,0,0,0,0
18/01/2015,3.6,1.9,0.7,2.1
19/01/2015,0.8,0.1,0,0.3
20/01/2015,0,0,0,0
21/01/2015,0,0,0,0
22/01/2015,0,0,0,0
23/01/2015,2.1,0.5,0,0.9
24/01/2015,2,0.4,0,0.8
25/01/2015,0,0,0,0
26/01/2015,0,0,0,0
27/01/2015,0,0,0,0
28/01/2015,0,0,0,0
29/01/2015,0,0,0,0
30/01/2015,0,0.1,0,0
31/01/2015,5.4,3.8,3.2,4.1
01/02/2015,0.4,0.2,0,0.2
02/02/2015,0.5,0.4,0.3,0.4
03/02/2015,0.6,0.4,0,0.3
04/02/2015,1.6,0,0,0.5
05/02/2015,3.3,1,0.5,1.6
06/02/2015,11.2,5.4,8.9,8.5
07/02/2015,4.1,1.1,0.7,2
08/02/2015,0.1,0,0,0
09/02/2015,1.6,0.2,0,0.6
10/02/2015,0.9,0.4,0.1,0.5
11/02/2015,0.2,0,0,0.1
12/02/2015,0.4,0,0,0.1
13/02/2015,0,0,0,0
14/02/2015,9,5.2,3.7,6
15/02/2015,0.7,0.4,0.2,0.4
16/02/2015,1,0.9,0.2,0.7
17/02/2015,0,0,0,0
18/02/2015,0,0,0,0
19/02/2015,0.8,0,0,0.3
20/02/2015,9.5,12,10.3,10.6
21/02/2015,4.9,3.6,1.4,3.3
22/02/2015,0,0,0,0
23/02/2015,0,0,0,0
24/02/2015,0.7,0.6,1.3,0.9
25/02/2015,2.3,2.3,1.3,2
26/02/2015,0.1,0,0.2,0.1
27/02/2015,3.2,2.5,1.2,2.3
28/02/2015,0,0,0,0
01/03/2015,0,0,0,0
02/03/2015,12.9,8.3,2.9,8
03/03/2015,0,0,0,0
04/03/2015,0,0,0,0
05/03/2015,0,0,0,0
06/03/2015,0,0,0,0
07/03/2015,0,0,0,0
08/03/2015,0,0,0,0
09/03/2015,0.3,0,0,0.1
10/03/2015,0.4,0,0,0.1
11/03/2015,0.1,0,0,0
12/03/2015,1.7,0.5,0.1,0.8
13/03/2015,0,0,0.1,0
14/03/2015,9.5,2.4,3.8,5.2
15/03/2015,12,10.9,7.1,10
16/03/2015,6,4.2,2.9,4.4
17/03/2015,0,0,0,0
18/03/2015,0,0,0,0
19/03/2015,1.3,0.2,0,0.5
20/03/2015,1.8,0,0,0.6
21/03/2015,2.9,1,1.5,1.8
22/03/2015,0.2,0.1,0,0.1
23/03/2015,1.7,0.5,0.7,1
24/03/2015,0,0,0,0
25/03/2015,0,0,0,0
26/03/2015,0.1,0,0.1,0.1
27/03/2015,0.6,0,0.2,0.3
28/03/2015,5.6,4.7,3.2,4.5
29/03/2015,2.7,1,0,1.2
30/03/2015,0.2,1.2,0,0.5
31/03/2015,7,2.3,1.4,3.6
01/04/2015,0.3,0.4,0.3,0.3
02/04/2015,0.4,0.6,0.4,0.5
03/04/2015,0.1,0,0.1,0.1
04/04/2015,10.3,4,2.2,5.5
05/04/2015,4.7,2.3,0.8,2.6
06/04/2015,0.7,0.4,0,0.4
07/04/2015,0,0,0,0
08/04/2015,0,0,0,0
09/04/2015,0,0,0,0
10/04/2015,0,0,0,0
11/04/2015,6.2,2.5,1.2,3.3
12/04/2015,4.8,1.7,0.5,2.3
13/04/2015,0.4,0,1.3,0.6
14/04/2015,14.1,10,3.9,9.3
15/04/2015,0,0.1,3.4,1.2
16/04/2015,0,0,0,0
17/04/2015,0.3,0.1,0,0.1
18/04/2015,10.9,5.5,4.9,7.1
19/04/2015,0.1,0,0,0
20/04/2015,0,0,0,0
21/04/2015,0,0,0,0
22/04/2015,0.9,0,0.4,0.4
23/04/2015,0,0,0,0
24/04/2015,2.3,0,0.1,0.8
25/04/2015,3.2,0,0.3,1.2
26/04/2015,0,0,0,0
27/04/2015,0,0,0,0
28/04/2015,0,0,0,0
29/04/2015,5.2,3.1,0.8,3
30/04/2015,0.3,0,0,0.1
01/05/2015,9.3,1.5,0.4,3.7
02/05/2015,5.1,0.8,0.2,2
03/05/2015,0,0,0,0
04/05/2015,0,0,0,0
05/05/2015,0.3,0,0,0.1
06/05/2015,15.1,8.1,4.7,9.3
07/05/2015,6.5,0.4,1.8,2.9
08/05/2015,14.5,11.8,3.2,9.8
09/05/2015,0,0,0,0
10/05/2015,4.6,2.4,0.9,2.6
11/05/2015,0,0,0,0
12/05/2015,0.1,0,0,0
13/05/2015,0.7,0.1,0,0.3
14/05/2015,2.2,0.7,0,1
15/05/2015,0,0,0,0
16/05/2015,13,11.9,20.4,15.1
17/05/2015,0.2,0.2,0,0.1
18/05/2015,0,0,0,0
19/05/2015,0,0,0,0
20/05/2015,0,0,0,0
21/05/2015,0,0,0,0
22/05/2015,0,0,0,0
23/05/2015,0,0,0,0
24/05/2015,0,0,0,0
25/05/2015,0.7,0.9,0.1,0.6
26/05/2015,4,4.1,3.6,3.9
27/05/2015,9.6,4.6,0.6,4.9
28/05/2015,5.4,4.7,0.3,3.5
29/05/2015,0.7,0.4,0,0.4
30/05/2015,0,0,0,0
31/05/2015,0,0,0,0
01/06/2015,0,0,0,0
02/06/2015,2.8,2,0.8,1.9
03/06/2015,4.7,2.3,0.6,2.5
04/06/2015,3.7,2.6,1,2.4
05/06/2015,0,0,0.7,0.2
06/06/2015,0.1,0,0,0
07/06/2015,0,0,0,0
08/06/2015,0,0,0,0
09/06/2015,0,0,0,0
10/06/2015,0,0,0,0
11/06/2015,0,0,0,0
12/06/2015,7.9,5.5,3.8,5.7
13/06/2015,8.3,5.5,3.4,5.7
14/06/2015,5,3.4,2.2,3.5
15/06/2015,1,0,0.4,0.5
16/06/2015,0,0,0,0
17/06/2015,16.6,13.9,13.4,14.6
18/06/2015,5.4,4.8,3.1,4.4
19/06/2015,4.4,3.8,1.8,3.3
20/06/2015,0.7,0.5,0.1,0.4
21/06/2015,8.3,4,3.4,5.2
22/06/2015,0.1,0,0,0
23/06/2015,4.5,4.9,2.8,4.1
24/06/2015,0,0,0,0
25/06/2015,0,0,0,0
26/06/2015,0,0,0,0
27/06/2015,0,0,0,0
28/06/2015,0,0,0,0
29/06/2015,2.9,3.7,2,2.9
30/06/2015,1.6,1.8,1.4,1.6
01/07/2015,6.5,4.9,3,4.8
02/07/2015,0,0,0,0
03/07/2015,0,0,0,0
04/07/2015,0.3,0.2,0,0.2
05/07/2015,1.3,0.1,0.5,0.6
06/07/2015,0,0,0,0
07/07/2015,0.5,0.4,0.1,0.3
08/07/2015,0,0,0,0
09/07/2015,0,0,0,0
10/07/2015,0,0,0,0
11/07/2015,6.5,8.8,8.1,7.8
12/07/2015,0.1,0.1,0,0.1
13/07/2015,0.1,0,0,0
14/07/2015,0,0.1,0.2,0.1
15/07/2015,3.9,2.1,0.5,2.2
16/07/2015,15.4,8.4,4.4,9.4
17/07/2015,7.7,9.2,4.7,7.2
18/07/2015,0,0,0,0
19/07/2015,0,0,0,0
20/07/2015,1.7,1.1,0,0.9
21/07/2015,0,0,0,0
22/07/2015,0.2,0,0.2,0.1
23/07/2015,1.8,1,0.1,1
24/07/2015,0,0,0.1,0
25/07/2015,10.8,8.8,4.9,8.2
26/07/2015,1.1,0.3,0.3,0.6
27/07/2015,5.6,4.6,1.3,3.8
28/07/2015,0,0.2,0,0.1
29/07/2015,1.1,0.9,0,0.7
30/07/2015,0,0,0,0
31/07/2015,0,0,0,0
01/08/2015,0,0,0,0
02/08/2015,0,0,0,0
03/08/2015,0,0,0,0
04/08/2015,8.6,5.1,2.5,5.4
05/08/2015,5.4,5.3,3.9,4.9
06/08/2015,3.5,3.2,3.6,3.4
07/08/2015,0,0,0,0
08/08/2015,0,0,0,0
09/08/2015,0,0,0,0
10/08/2015,0,0,0,0
11/08/2015,0,0,0,0
12/08/2015,0,0,0,0
13/08/2015,0,0,0,0
14/08/2015,2,0.7,0.6,1.1
15/08/2015,23.5,20.1,16.3,20
16/08/2015,21.2,11.7,9.3,14.1
17/08/2015,0.1,0.5,0,0.2
18/08/2015,3.5,4.2,4,3.9
19/08/2015,0,0,0,0
20/08/2015,1.3,1.3,0.4,1
21/08/2015,38.7,36.8,28.6,34.7
22/08/2015,0,0.2,0,0.1
23/08/2015,0,0,0,0
24/08/2015,0,0,0,0
25/08/2015,0,0,0,0
26/08/2015,0,0,0,0
27/08/2015,0,0.1,0,0
28/08/2015,0,0,0.1,0
29/08/2015,3.1,1.6,1.6,2.1
30/08/2015,2.8,0.7,0.4,1.3
31/08/2015,0.6,0,0,0.2
01/09/2015,0.1,0,0,0
02/09/2015,7.4,5,3,5.1
03/09/2015,0.1,0,0.3,0.1
04/09/2015,2.5,0.8,0,1.1
05/09/2015,17,12.3,15.4,14.9
06/09/2015,11.9,6.9,4.9,7.9
07/09/2015,0.6,0.2,0,0.3
08/09/2015,0.1,0,0,0
09/09/2015,0,0,0,0
10/09/2015,0,0,0,0
11/09/2015,0.1,0,0,0
12/09/2015,0,0,0,0
13/09/2015,8.5,4.5,2.8,5.3
14/09/2015,16.7,7.8,4.4,9.6
15/09/2015,5.1,5.9,4.2,5.1
16/09/2015,0.2,0.1,0.1,0.1
17/09/2015,0,0.1,0,0
18/09/2015,0,0,0,0
19/09/2015,0.8,0.1,0,0.3
20/09/2015,15.7,10.4,6.1,10.7
21/09/2015,13,8.3,4.9,8.7
22/09/2015,0,0.1,0,0
23/09/2015,0,0,0,0
24/09/2015,0,3,15.1,6
25/09/2015,1.6,1.6,1.2,1.5
26/09/2015,14.2,10.4,6.7,10.4
27/09/2015,0,0,0,0
28/09/2015,0,0,0,0
29/09/2015,0,0,0,0
30/09/2015,0,0,0,0
01/10/2015,0,0.1,0,0
02/10/2015,19,18.3,21.3,19.5
03/10/2015,18.1,16.7,10.9,15.2
04/10/2015,0,0,0,0
05/10/2015,0,0.3,0,0.1
06/10/2015,0,0.1,0,0
07/10/2015,0,0,0,0
08/10/2015,0,0.1,0,0
09/10/2015,0,0,0,0
10/10/2015,6.4,3.7,3.3,4.5
11/10/2015,14,9.4,6.2,9.9
12/10/2015,0,0,0,0
13/10/2015,0,0,0,0
14/10/2015,0,0,0,0
15/10/2015,0,0,0,0
16/10/2015,0,0,0,0
17/10/2015,0,0,0,0
18/10/2015,0,0,0,0
19/10/2015,0.1,0,0,0
20/10/2015,0,0,0,0
21/10/2015,0,0,0,0
22/10/2015,0,0,0,0
